path,page_type,in_sitemap,status,redirected,final_url,content_type,title,title_length,meta_description,description_length,canonical,robots_meta,noindex,og_image,h1_count,h1_text,word_count,internal_link_count,jsonld_block_count,jsonld_types,price_strings,stale_strings_found,gsc_impressions,gsc_clicks,gsc_position,gsc_in_dataset,gsc_top_query,gsc_top_query_source,intended_keyword,overlapping_pages,action,fetch_error
/industries/electrician-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Electricians | Handbuilt AI,45,"Electrical jobs require site visits before quoting. Handbuilt builds AI that books estimates, follows up on quotes, and handles after-hours inquiries — from $1,500 CAD.",168,https://aibuiltbyhand.com/industries/electrician-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Electricians,573,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/fence-company-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Fence Companies | Handbuilt AI,48,"An AI worker for your fence company handles quote requests, missed calls, and follow-ups while you&#x27;re on site. Fixed CAD pricing, built in Surrey BC.",154,https://aibuiltbyhand.com/industries/fence-company-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Fence Companies,747,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$99/mo|$5|$11|$14",,0,0,,no,,,,,,
/industries/food-truck-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Food Trucks | Handbuilt AI,44,"AI that handles catering inquiries, event bookings and location updates for food trucks — so you don&#x27;t lose bookings while you&#x27;re slammed at the window. From $1,500.",175,https://aibuiltbyhand.com/industries/food-truck-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Food Trucks,355,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/gym-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Gyms & Fitness Studios | Handbuilt AI,55,"AI that answers membership inquiries, books trials, and wins back cancelling members for gyms and studios — 24/7. Built around your funnel from $1,500.",151,https://aibuiltbyhand.com/industries/gym-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Gyms & Fitness Studios,339,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$5|$11|$14",,8,0,45.6,yes,ai automation for gyms,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/industries/hvac-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for HVAC Companies | Handbuilt AI,47,"HVAC call volume spikes in heatwaves and cold snaps. Handbuilt builds AI that captures every call, books service, and manages maintenance agreements — from $1,500 CAD.",167,https://aibuiltbyhand.com/industries/hvac-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for HVAC Companies,562,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/immigration-consultant-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Immigration Consultants | Handbuilt AI,56,"AI that qualifies inquiries, books consults, and handles document intake for immigration consultants — so you focus on cases, not repetitive questions. From $1,500.",164,https://aibuiltbyhand.com/industries/immigration-consultant-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Immigration Consultants,321,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$5|$11|$14",,2,0,6,yes,,,,,,
/industries/insurance-broker-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Insurance Brokers | Handbuilt AI,50,"AI workers for insurance brokers handle quote intake, renewal reminders, and lead follow-up. Front-desk and lead scope only. Fixed CAD pricing, built in Surrey BC.",163,https://aibuiltbyhand.com/industries/insurance-broker-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Insurance Brokers,805,41,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$99/mo|$5|$11|$14",,1,0,94,yes,,,,,,
/industries/landscaping-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Landscaping Businesses | Handbuilt AI,55,"Stop losing landscape jobs to voicemail. Handbuilt builds AI systems that answer calls, send quotes, and book recurring clients — starting at $1,500 CAD.",153,https://aibuiltbyhand.com/industries/landscaping-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Landscaping Businesses,628,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500|$3,500–$7,500|$5|$11|$14",,15,0,55.2,yes,,,,,,
/industries/law-firm-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Law Firms | Handbuilt AI,42,"AI intake, client screening and booking for law firms — capture every potential client and qualify matters before they reach your desk. Built for you.",150,https://aibuiltbyhand.com/industries/law-firm-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Law Firms,329,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/lawn-care-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Lawn Care Businesses | Handbuilt AI,53,"Missed calls and manual scheduling cost lawn care businesses real money. Handbuilt builds AI that books, follows up, and chases renewals — from $1,500 CAD.",155,https://aibuiltbyhand.com/industries/lawn-care-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Lawn Care Businesses,595,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/mortgage-broker-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Mortgage Brokers | Handbuilt AI,49,"AI tools for mortgage brokers handle lead follow-up, document intake, and call booking. Admin and lead handling only — not financial advice. Fixed CAD pricing, Surrey BC.",170,https://aibuiltbyhand.com/industries/mortgage-broker-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Mortgage Brokers,742,41,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$99/mo|$3,000–$6,000+|$5|$11|$14",,0,0,,no,,,,,,
/industries/moving-company-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Moving Companies | Handbuilt AI,49,"Moving quotes require volume and distance details before pricing. Handbuilt builds AI that captures job details, sends quotes, and follows up — from $1,500 CAD.",160,https://aibuiltbyhand.com/industries/moving-company-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Moving Companies,609,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/painter-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Painters | Handbuilt AI,41,"AI workers for painters handle quote intake, call overflow, follow-up on cold estimates, and review requests. Fixed CAD pricing, built by Handbuilt AI in Surrey BC.",164,https://aibuiltbyhand.com/industries/painter-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Painters,772,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$99/mo|$5|$11|$14",,2,0,95.5,yes,,,,,,
/industries/personal-trainer-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Personal Trainers | Handbuilt AI,50,"AI that captures leads, books consults, and follows up for personal trainers — so you coach instead of chasing DMs. Built around your business from $1,500.",155,https://aibuiltbyhand.com/industries/personal-trainer-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Personal Trainers,321,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,1,0,69,yes,automation for personal trainer,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/industries/pest-control-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Pest Control Businesses | Handbuilt AI,56,"Pest control clients want fast answers and recurring treatment reminders. Handbuilt builds AI that captures calls, books treatments, and handles renewals — from $1,500 CAD.",172,https://aibuiltbyhand.com/industries/pest-control-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Pest Control Businesses,577,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/photographer-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Photographers | Handbuilt AI,46,"AI that answers shoot inquiries, sends pricing, books sessions and follows up for photographers — so you shoot and edit instead of living in your inbox. From $1,500.",165,https://aibuiltbyhand.com/industries/photographer-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Photographers,338,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/physiotherapy-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Physiotherapy Clinics | Handbuilt AI,54,"AI that answers calls, books assessments, and chases no-shows for physio clinics — so your front desk isn&#x27;t buried and your schedule stays full. From $1,500.",162,https://aibuiltbyhand.com/industries/physiotherapy-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Physiotherapy Clinics,365,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,12,0,69.4,yes,,,,,,
/industries/plumber-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Plumbers | Handbuilt AI,41,"Every missed call is a job gone to another plumber. Handbuilt builds AI that answers, books, and follows up — starting at $1,500 CAD.",133,https://aibuiltbyhand.com/industries/plumber-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Plumbers,561,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/real-estate-agent-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Real Estate Agents | Handbuilt AI,51,"Respond to buyer and seller leads in seconds, auto-qualify inquiries, and book showings — all without hiring an assistant. Built for Canadian realtors.",151,https://aibuiltbyhand.com/industries/real-estate-agent-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Real Estate Agents,664,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$10,000|$5|$11|$14",,0,0,,no,,,,,,
/industries/restaurant-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Restaurants | Handbuilt AI,44,"Handle reservation requests, answer menu and allergen questions, and confirm large-party bookings automatically — without putting customers on hold. For Canadian restaurants.",174,https://aibuiltbyhand.com/industries/restaurant-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Restaurants,682,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$10,000|$5|$11|$14",,0,0,,no,,,,,,
/industries/retail-store-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Retail Stores | Handbuilt AI,46,"AI that answers product and hours questions, handles reservations and follows up with customers for local retail — capture the sales you&#x27;re missing after hours.",165,https://aibuiltbyhand.com/industries/retail-store-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Retail Stores,334,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/roofing-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Roofing Companies | Handbuilt AI,50,"Roofing quotes are large, seasonal, and rarely followed up properly. Handbuilt builds AI that captures leads, follows up on quotes, and books inspections — from $1,500 CAD.",172,https://aibuiltbyhand.com/industries/roofing-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Roofing Companies,589,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500|$3,500–$7,500|$15,000|$5|$11|$14",,0,0,,no,,,,,,
/industries/salon-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Salons & Barbershops | Handbuilt AI,53,"Let clients book their preferred stylist, get reminded automatically, and join a waitlist when you&#x27;re full — without tying up the phone. Built for Canadian salons.",168,https://aibuiltbyhand.com/industries/salon-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Salons & Barbershops,664,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$3,500|$3,500–$7,500|$10,000|$5|$11|$14",,0,0,,no,,,,,,
/industries/videographer-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Videographers | Handbuilt AI,46,"AI that handles project inquiries, quotes and booking for videographers — plus optional editing automation. Spend time on the craft, not the admin. From $1,500.",160,https://aibuiltbyhand.com/industries/videographer-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Videographers,331,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$5|$11|$14",,0,0,,no,,,,,,
/industries/wedding-planner-ai-automation,industry,yes,200,no,,text/html; charset=utf-8,AI Automation for Wedding Planners | Handbuilt AI,49,"AI that qualifies wedding inquiries, books discovery calls and nurtures couples for planners — so no dream booking slips through your inbox. Built for you.",155,https://aibuiltbyhand.com/industries/wedding-planner-ai-automation,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Wedding Planners,334,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$5|$11|$14",,1,0,84,yes,,,,,,
/llms.txt,meta,no,200,no,,text/plain; charset=utf-8,,0,,0,,,no,,0,,0,0,0,,,,,,,,,,,,,
/locations,location,yes,200,no,,text/html; charset=utf-8,AI Automation by Location | Handbuilt AI,40,"AI automation, receptionists and custom apps for small businesses in Surrey, Delta, Vancouver and across the Lower Mainland — built by hand, remote across Canada. From $1,500 CAD.",179,https://aibuiltbyhand.com/locations,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png?fbdc1f51591eb68c,1,AI Automation Near You,596,54,1,"Organization,ProfessionalService,LocalBusiness|WebSite","$1,500|$1,500,|$10,000|$11",,1,0,80,yes,,,,,,
/locations/ai-automation-abbotsford,location,yes,200,no,,text/html; charset=utf-8,AI Automation in Abbotsford | Handbuilt AI,42,"AI receptionists, quote agents, and automations for Abbotsford and Fraser Valley businesses. Fixed CAD pricing from $1,500, remote or in person.",144,https://aibuiltbyhand.com/locations/ai-automation-abbotsford,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation in Abbotsford,571,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500,|$1,500|$3,500–$7,500,|$10,000|$99/mo|$5|$11|$14",,0,0,,no,,,,,,
/locations/ai-automation-agency-surrey-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation Agency in Surrey, BC | Handbuilt AI",49,"Handbuilt builds AI receptionists, chatbots, and automations for Surrey small businesses. Local builder, fixed CAD pricing from $1,500. Remote across Canada too.",161,https://aibuiltbyhand.com/locations/ai-automation-agency-surrey-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation Agency in Surrey, BC",673,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$99/mo|$5|$11|$14",,5,0,17.2,yes,,,,,,
/locations/ai-automation-burnaby-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Burnaby, BC | Handbuilt AI",43,"AI receptionists, chatbots and automations for Burnaby businesses — from Metrotown retail to Brentwood service firms. Local Lower Mainland builder, fixed CAD pricing.",166,https://aibuiltbyhand.com/locations/ai-automation-burnaby-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Burnaby, BC",522,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$99/mo|$5|$11|$14",,4,0,13.3,yes,,,,,,
/locations/ai-automation-calgary-ab,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Calgary, AB | Handbuilt AI",43,"AI receptionists, chatbots and automations for Calgary businesses — trades, professional services and SMBs. Delivered remotely from BC, fixed CAD pricing from $1,500.",166,https://aibuiltbyhand.com/locations/ai-automation-calgary-ab,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Calgary, AB",461,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,4,0,76.8,yes,,,,,,
/locations/ai-automation-chilliwack-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Chilliwack, BC | Handbuilt AI",46,"AI receptionists, quote agents and automations for Chilliwack and the Fraser Valley — trades, agriculture-adjacent and local service businesses. Fixed CAD pricing.",163,https://aibuiltbyhand.com/locations/ai-automation-chilliwack-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Chilliwack, BC",480,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,7,0,6.9,yes,,,,,,
/locations/ai-automation-coquitlam-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Coquitlam, BC | Handbuilt AI",45,"AI receptionists, chatbots and automations for Coquitlam and the Tri-Cities — trades, clinics, and family-run service businesses. Local builder, fixed CAD pricing.",163,https://aibuiltbyhand.com/locations/ai-automation-coquitlam-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Coquitlam, BC",471,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,2,0,41.5,yes,,,,,,
/locations/ai-automation-delta-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Delta, BC | Handbuilt AI",41,"AI receptionists, chatbots, and automations for Delta, Ladner, and Tsawwassen small businesses. Local builder in Surrey/Delta, fixed CAD pricing from $1,500.",157,https://aibuiltbyhand.com/locations/ai-automation-delta-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Delta, BC",630,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,3,0,4.3,yes,,,,,,
/locations/ai-automation-edmonton-ab,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Edmonton, AB | Handbuilt AI",44,"AI receptionists, chatbots and automations for Edmonton businesses — trades, service firms and SMBs. Delivered remotely from BC, fixed CAD pricing from $1,500.",159,https://aibuiltbyhand.com/locations/ai-automation-edmonton-ab,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Edmonton, AB",428,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,1,0,7,yes,,,,,,
/locations/ai-automation-langley-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Langley, BC | Handbuilt AI",43,"AI receptionists, quote agents, and automations for Langley small businesses and trades. Local Lower Mainland builder, fixed CAD pricing from $1,500.",149,https://aibuiltbyhand.com/locations/ai-automation-langley-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Langley, BC",597,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$99/mo|$5|$11|$14",,0,0,,no,,,,,,
/locations/ai-automation-maple-ridge-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Maple Ridge, BC | Handbuilt AI",47,"AI receptionists, quote agents and automations for Maple Ridge and Pitt Meadows — trades, contractors, landscaping and home services. Fixed CAD pricing from $1,500.",164,https://aibuiltbyhand.com/locations/ai-automation-maple-ridge-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Maple Ridge, BC",491,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,1,0,4,yes,,,,,,
/locations/ai-automation-new-westminster-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in New Westminster, BC | Handbuilt AI",51,"AI receptionists, chatbots and automations for New Westminster businesses — professional services, clinics, and the Uptown/Columbia small-business districts. Fixed CAD pricing.",176,https://aibuiltbyhand.com/locations/ai-automation-new-westminster-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in New Westminster, BC",447,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,2,0,10,yes,,,,,,
/locations/ai-automation-richmond-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Richmond, BC | Handbuilt AI",44,"AI receptionists, chatbots and automations for Richmond businesses — retail, restaurants, real estate and import/export. Multilingual-capable, fixed CAD pricing.",161,https://aibuiltbyhand.com/locations/ai-automation-richmond-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Richmond, BC",497,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$3,500–$7,500|$99/mo|$5|$11|$14",,0,0,,no,,,,,,
/locations/ai-automation-toronto-on,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Toronto, ON | Handbuilt AI",43,"AI receptionists, chatbots and automations for Toronto and GTA businesses — service firms, agencies, clinics and SMBs. Delivered remotely from BC, fixed CAD pricing.",165,https://aibuiltbyhand.com/locations/ai-automation-toronto-on,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Toronto, ON",466,38,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,1,0,84,yes,ai automation toronto,"gap-coverage-join (heuristic, WEAK-PAGE)",,,,
/locations/ai-automation-vancouver,location,yes,200,no,,text/html; charset=utf-8,AI Automation for Vancouver Businesses | Handbuilt AI,53,"Custom AI receptionists, chatbots, and automations for Vancouver small businesses. Lower Mainland builder, fixed CAD pricing from $1,500, remote or in person.",158,https://aibuiltbyhand.com/locations/ai-automation-vancouver,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Automation for Vancouver Businesses,601,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500,|$3,500–$7,500|$1,500|$3,500–$7,500,|$10,000|$99/mo|$5|$11|$14",,1,0,90,yes,,,,,,
/locations/ai-automation-victoria-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in Victoria, BC | Handbuilt AI",44,"AI receptionists, chatbots and automations for Victoria and Vancouver Island businesses — hospitality, professional services and clinics. Delivered remotely, fixed CAD pricing.",176,https://aibuiltbyhand.com/locations/ai-automation-victoria-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in Victoria, BC",442,37,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,0,0,,no,,,,,,
/locations/ai-automation-white-rock-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Automation in White Rock, BC | Handbuilt AI",46,"AI receptionists, chatbots and automations for White Rock and South Surrey — wellness, hospitality, real estate and local retail. Right next door, fixed CAD pricing.",165,https://aibuiltbyhand.com/locations/ai-automation-white-rock-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Automation in White Rock, BC",472,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$99/mo|$5|$11|$14",,14,0,59.9,yes,,,,,,
/locations/ai-chatbot-developer-vancouver,location,yes,200,no,,text/html; charset=utf-8,AI Chatbot Developer in Vancouver | Handbuilt AI,48,"Custom AI chatbots for Vancouver businesses — trained on your services to answer customers and capture leads 24/7. Fixed CAD pricing from $1,500.",145,https://aibuiltbyhand.com/locations/ai-chatbot-developer-vancouver,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,AI Chatbot Developer in Vancouver,632,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$1,500,|$3,500–$7,500|$99/mo|$5|$11|$14",,15,0,54.1,yes,custom chatbot development vancouver,query-page-map (real),,,,
/locations/ai-receptionist-surrey-bc,location,yes,200,no,,text/html; charset=utf-8,"AI Receptionist in Surrey, BC | Handbuilt AI",44,"A custom AI receptionist for Surrey businesses — answers calls, books jobs, and texts customers back. Built local, from $1,500 CAD, live in about 5 days.",153,https://aibuiltbyhand.com/locations/ai-receptionist-surrey-bc,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,"AI Receptionist in Surrey, BC",658,39,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$1,500|$1,500–$3,500|$99/mo|$5|$11|$14",,6,0,18.7,yes,,,,,,
/locations/custom-ai-apps-surrey,location,yes,200,no,,text/html; charset=utf-8,Custom AI Apps in Surrey | Handbuilt AI,39,"Custom AI apps, portals, and internal tools for Surrey and BC businesses. Built by one developer around your data and rules. From $10,000 CAD, you own the code.",160,https://aibuiltbyhand.com/locations/custom-ai-apps-surrey,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png,1,Custom AI Apps in Surrey,652,40,2,"Organization,ProfessionalService,LocalBusiness|WebSite|Service|FAQPage|BreadcrumbList","$10,000|$5|$11|$14",,1,0,2,yes,,,,,,
/login,app,no,200,no,,text/html; charset=utf-8,"Handbuilt AI | Custom AI Apps, Agents & Business Automation",59,"Handbuilt AI builds custom AI apps, agents, chatbots, automations, dashboards and business tools for companies and individuals who want practical AI systems that save time and grow revenue.",189,,"index, follow",no,https://aibuiltbyhand.com/opengraph-image.png?fbdc1f51591eb68c,0,,0,36,1,"Organization,ProfessionalService,LocalBusiness|WebSite",$6|$11,,,,,,,,,,,
/opengraph-image.png,meta,no,200,no,,image/png,,0,,0,,,no,,0,,0,0,0,,,,,,,,,,,,,
